id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
304,10,13,28,28,39,29,28,28,34,54,23,32,39,Reading,Writing,Spelling,Severe
305,9,40,41,35,28,58,30,52,60,70,39,39,61,Reading,Writing,Spelling,Moderate
306,9,66,60,34,22,33,28,30,54,24,53,28,36,Writing,Spelling,Reading,Severe
307,7,39,32,46,34,50,50,70,62,46,39,45,59,Reading,Writing,Spelling,Moderate
308,12,82,66,27,24,44,75,35,29,26,58,48,30,Spelling,Writing,Reading,Moderate
309,12,53,48,43,0,42,40,41,26,25,48,27,31,Writing,Spelling,Reading,Severe
310,11,51,62,34,47,48,56,40,42,56,49,50,46,Spelling,Reading,Writing,Moderate
311,12,48,54,37,45,22,70,57,24,19,46,46,33,Spelling,Reading,Writing,Moderate
312,6,10,5,22,10,1,21,12,3,18,12,11,11,Writing,Spelling,Reading,Profound
313,6,47,47,34,28,76,57,48,48,17,43,54,38,Spelling,Reading,Writing,Moderate
314,11,18,45,30,21,9,38,9,41,25,31,23,25,Writing,Spelling,Reading,Profound
315,11,0,36,29,9,7,31,10,9,18,22,16,12,Spelling,Writing,Reading,Profound
316,10,8,22,25,16,11,18,42,44,0,18,15,29,Writing,Reading,Spelling,Profound
317,8,42,44,21,44,62,56,49,32,32,36,54,38,Reading,Spelling,Writing,Moderate
318,8,9,40,29,40,48,14,56,52,50,26,34,53,Reading,Writing,Spelling,Severe
319,12,46,70,45,47,55,51,50,40,55,54,51,48,Spelling,Writing,Reading,Moderate
320,10,54,24,29,44,15,31,62,40,37,36,30,46,Writing,Reading,Spelling,Severe
321,6,17,34,8,33,12,49,5,22,16,20,31,14,Spelling,Reading,Writing,Profound
322,12,58,19,58,42,9,44,12,41,36,45,32,30,Spelling,Writing,Reading,Severe
323,12,40,62,42,42,52,53,66,57,17,48,49,47,Spelling,Reading,Writing,Moderate
324,8,40,29,27,8,26,16,12,40,19,32,17,24,Writing,Spelling,Reading,Profound
325,10,26,15,23,5,0,8,27,41,16,21,4,28,Writing,Reading,Spelling,Profound
326,7,21,54,41,17,26,19,34,32,19,39,21,28,Writing,Spelling,Reading,Severe
327,12,71,91,95,62,52,58,61,66,43,86,57,57,Writing,Spelling,Reading,Mild
328,6,0,7,0,33,27,20,22,35,41,2,27,33,Reading,Writing,Spelling,Profound
329,9,17,35,14,0,23,16,36,20,23,22,13,26,Writing,Reading,Spelling,Profound
330,8,35,44,44,37,43,28,73,58,52,41,36,61,Writing,Reading,Spelling,Moderate
331,8,7,52,49,0,17,35,5,45,41,36,17,30,Writing,Spelling,Reading,Severe
332,11,25,33,40,16,65,32,45,39,36,33,38,40,Reading,Writing,Spelling,Severe
333,7,47,86,54,60,63,70,90,40,63,62,64,64,Reading,Writing,Spelling,Mild
334,11,0,6,36,24,18,5,24,29,30,14,16,28,Reading,Writing,Spelling,Profound
335,8,83,68,34,68,49,24,69,63,33,62,47,55,Writing,Spelling,Reading,Moderate
336,10,55,37,27,36,27,38,45,21,47,40,34,38,Writing,Spelling,Reading,Severe
337,11,35,37,42,15,19,32,7,20,27,38,22,18,Spelling,Writing,Reading,Profound
338,12,32,60,31,52,20,26,25,40,39,41,33,35,Writing,Spelling,Reading,Severe
339,11,55,33,29,47,38,51,58,3,46,39,45,36,Spelling,Reading,Writing,Severe
340,9,50,50,75,52,76,55,53,57,66,58,61,59,Reading,Spelling,Writing,Moderate
341,8,38,34,39,29,11,36,17,44,47,37,25,36,Writing,Spelling,Reading,Profound
342,7,55,51,67,79,47,79,66,78,70,58,68,71,Reading,Writing,Spelling,Mild
343,10,51,18,46,56,59,42,40,5,7,38,52,17,Spelling,Reading,Writing,Severe
344,12,62,23,50,17,7,20,42,28,46,45,15,39,Writing,Spelling,Reading,Severe
345,7,61,14,6,38,31,49,54,20,45,27,39,40,Reading,Writing,Spelling,Severe
346,12,86,50,53,70,30,41,51,30,38,63,47,40,Spelling,Writing,Reading,Moderate
347,12,19,28,29,19,4,30,39,25,13,25,18,26,Writing,Reading,Spelling,Profound
348,8,36,27,43,9,25,11,48,18,39,35,15,35,Writing,Reading,Spelling,Severe
349,10,50,19,27,1,55,50,51,50,53,32,35,51,Reading,Writing,Spelling,Severe
350,9,46,67,58,39,46,66,35,18,30,57,50,28,Spelling,Writing,Reading,Moderate
351,9,24,38,51,10,21,50,44,19,20,38,27,28,Writing,Spelling,Reading,Severe
352,7,37,68,61,32,38,70,55,17,32,55,47,35,Spelling,Writing,Reading,Moderate
353,7,57,40,59,74,45,55,37,67,64,52,58,56,Reading,Spelling,Writing,Moderate
354,12,62,61,48,61,64,21,51,50,67,57,49,56,Writing,Spelling,Reading,Moderate
355,12,2,20,23,30,4,21,35,34,34,15,18,34,Reading,Writing,Spelling,Profound
356,12,34,35,5,31,19,46,22,28,28,25,32,26,Reading,Spelling,Writing,Profound
357,6,36,27,75,60,41,53,38,74,60,46,51,57,Reading,Writing,Spelling,Moderate
358,9,70,93,89,64,99,45,69,62,73,84,69,68,Spelling,Writing,Reading,Mild
359,6,51,24,46,23,15,30,56,62,53,40,23,57,Writing,Reading,Spelling,Moderate
360,8,32,25,65,47,5,40,20,39,1,41,31,20,Spelling,Writing,Reading,Severe
361,7,17,23,45,1,22,21,13,16,25,28,15,18,Writing,Spelling,Reading,Profound
362,8,19,47,37,46,44,46,50,28,31,34,45,36,Reading,Spelling,Writing,Severe
363,10,70,54,68,48,60,26,74,20,65,64,45,53,Writing,Spelling,Reading,Moderate
364,10,9,13,10,9,34,22,35,10,40,11,22,28,Reading,Writing,Spelling,Profound
365,11,29,17,5,41,43,3,8,26,5,17,29,13,Spelling,Reading,Writing,Profound
366,9,47,24,0,23,0,11,16,33,23,24,11,24,Writing,Reading,Spelling,Profound
367,10,51,0,27,3,1,20,28,14,10,26,8,17,Writing,Spelling,Reading,Profound
368,7,0,29,14,34,31,42,33,21,0,14,36,18,Reading,Spelling,Writing,Profound
369,6,9,39,13,16,45,6,29,13,9,20,22,17,Spelling,Reading,Writing,Profound
370,7,55,28,3,44,20,33,5,23,16,29,32,15,Spelling,Reading,Writing,Severe
371,11,11,20,33,3,34,35,21,20,7,21,24,16,Spelling,Reading,Writing,Profound
372,7,34,64,49,33,67,48,70,45,72,49,49,62,Reading,Writing,Spelling,Moderate
373,8,37,39,44,41,20,55,24,40,28,40,39,31,Spelling,Writing,Reading,Severe
374,11,71,86,48,70,54,84,74,77,66,68,69,72,Reading,Writing,Spelling,Mild
375,9,36,49,53,38,77,60,32,66,58,46,58,52,Reading,Spelling,Writing,Moderate
376,11,30,23,0,36,32,35,42,34,33,18,34,36,Reading,Writing,Spelling,Profound
377,9,78,54,63,71,33,56,39,61,25,65,53,42,Spelling,Writing,Reading,Moderate
378,11,17,36,37,26,8,32,16,3,17,30,22,12,Spelling,Writing,Reading,Profound
379,6,39,65,22,60,44,45,64,33,62,42,50,53,Reading,Writing,Spelling,Moderate
380,6,11,19,32,27,1,8,9,24,11,21,12,15,Writing,Spelling,Reading,Profound
381,10,61,14,51,45,50,63,9,11,17,42,53,12,Spelling,Reading,Writing,Severe
382,12,45,58,45,43,37,62,30,38,22,49,47,30,Spelling,Writing,Reading,Moderate
383,9,67,87,74,60,73,74,49,67,63,76,69,60,Spelling,Writing,Reading,Mild
384,8,70,81,52,43,87,78,67,59,58,68,69,61,Spelling,Reading,Writing,Mild
385,12,78,70,42,44,35,46,38,58,20,63,42,39,Spelling,Writing,Reading,Moderate
386,6,36,43,67,40,45,47,66,69,61,49,44,65,Writing,Reading,Spelling,Moderate
387,10,80,85,62,64,95,50,57,48,62,76,70,56,Spelling,Writing,Reading,Mild
388,12,5,43,40,32,26,14,26,42,24,29,24,31,Writing,Reading,Spelling,Profound
389,9,58,35,53,21,17,37,12,15,27,49,25,18,Spelling,Writing,Reading,Severe
390,11,20,7,38,6,22,10,32,14,24,22,13,23,Writing,Reading,Spelling,Profound
391,12,50,28,58,35,48,23,65,32,27,45,35,41,Writing,Spelling,Reading,Moderate
392,10,22,30,32,19,30,22,24,24,23,28,24,24,Writing,Spelling,Reading,Profound
393,7,47,49,62,59,33,53,23,43,78,53,48,48,Writing,Spelling,Reading,Moderate
394,11,27,35,7,27,21,12,17,28,27,23,20,24,Writing,Reading,Spelling,Profound
395,11,28,37,23,54,29,44,62,26,31,29,42,40,Reading,Spelling,Writing,Severe
396,9,0,29,18,22,42,43,28,7,8,16,36,14,Spelling,Reading,Writing,Profound
397,10,8,44,35,15,15,20,35,12,15,29,17,21,Writing,Spelling,Reading,Profound
398,12,48,37,53,57,43,18,29,26,33,46,39,29,Spelling,Writing,Reading,Moderate
399,9,0,0,2,21,20,0,25,15,34,1,14,25,Reading,Writing,Spelling,Profound
400,12,95,82,86,42,76,74,74,67,97,88,64,79,Writing,Spelling,Reading,Mild
401,12,31,45,39,0,8,18,9,0,0,38,9,3,Spelling,Writing,Reading,Profound
402,7,6,14,0,8,20,17,22,34,2,7,15,19,Reading,Writing,Spelling,Profound
403,6,59,99,47,71,64,72,52,94,81,68,69,76,Reading,Writing,Spelling,Mild
404,9,26,49,35,34,39,45,42,35,9,37,39,29,Spelling,Reading,Writing,Severe
405,10,93,64,88,83,59,44,87,53,43,82,62,61,Spelling,Writing,Reading,Mild
406,9,53,75,57,64,67,65,77,51,56,62,65,61,Spelling,Reading,Writing,Mild
407,9,13,40,46,20,26,9,38,18,30,33,18,29,Writing,Spelling,Reading,Profound
408,6,25,22,43,25,17,30,32,45,40,30,24,39,Writing,Reading,Spelling,Severe
409,7,4,7,50,28,37,32,32,35,38,20,32,35,Reading,Writing,Spelling,Severe
410,6,12,0,12,27,34,14,39,0,44,8,25,28,Reading,Writing,Spelling,Profound
411,8,10,45,11,47,36,24,20,39,25,22,36,28,Reading,Spelling,Writing,Severe
412,6,41,68,26,22,13,16,43,3,61,45,17,36,Writing,Spelling,Reading,Severe
413,10,87,83,84,63,59,81,40,61,84,85,68,62,Spelling,Writing,Reading,Mild
414,11,28,19,47,21,21,2,14,28,20,31,15,21,Writing,Spelling,Reading,Profound
415,9,24,25,20,20,18,29,47,25,38,23,22,37,Writing,Reading,Spelling,Severe
416,11,37,50,52,41,34,30,7,30,8,46,35,15,Spelling,Writing,Reading,Severe
417,10,46,17,39,43,37,12,28,13,47,34,31,29,Spelling,Writing,Reading,Severe
418,10,30,24,48,24,0,17,0,50,37,34,14,29,Writing,Spelling,Reading,Profound
419,8,7,15,19,29,11,33,37,38,21,14,24,32,Reading,Writing,Spelling,Profound
420,11,36,12,37,32,19,24,39,18,29,28,25,29,Writing,Reading,Spelling,Profound
421,7,0,32,22,0,17,0,15,15,43,18,6,24,Writing,Reading,Spelling,Profound
422,7,39,25,21,32,35,41,14,6,41,28,36,20,Spelling,Reading,Writing,Severe
423,10,74,67,56,77,65,89,46,65,48,66,77,53,Spelling,Reading,Writing,Mild
424,9,39,15,11,1,6,11,32,49,16,22,6,32,Writing,Reading,Spelling,Profound
425,11,36,55,67,73,65,54,59,70,20,53,64,50,Spelling,Reading,Writing,Moderate
426,8,45,30,10,8,45,25,8,8,37,28,26,18,Spelling,Writing,Reading,Profound
427,9,23,58,48,50,22,34,33,30,19,43,35,27,Spelling,Writing,Reading,Severe
428,7,54,43,62,39,49,56,40,38,73,53,48,50,Writing,Spelling,Reading,Moderate
429,10,58,69,72,82,40,41,96,77,58,66,54,77,Writing,Reading,Spelling,Mild
430,8,26,33,16,13,45,30,33,34,30,25,29,32,Reading,Writing,Spelling,Profound
431,9,53,30,18,11,36,18,55,40,29,34,22,41,Writing,Reading,Spelling,Severe
432,9,68,36,44,27,58,43,57,67,22,49,43,49,Writing,Reading,Spelling,Moderate
433,9,45,32,59,61,63,30,57,60,33,45,51,50,Reading,Spelling,Writing,Moderate
434,7,54,68,63,59,56,93,88,71,77,62,69,79,Reading,Writing,Spelling,Mild
435,7,40,70,47,64,33,53,48,34,68,52,50,50,Writing,Spelling,Reading,Moderate
436,8,84,52,69,79,80,89,54,72,60,68,83,62,Spelling,Reading,Writing,Mild
437,12,44,29,32,46,38,29,23,16,15,35,38,18,Spelling,Reading,Writing,Severe
438,7,16,29,0,18,22,14,21,34,22,15,18,26,Reading,Writing,Spelling,Profound
439,7,57,46,34,22,13,37,17,12,29,46,24,19,Spelling,Writing,Reading,Severe
440,12,67,47,54,47,43,31,46,46,50,56,40,47,Writing,Spelling,Reading,Moderate
441,9,35,35,66,50,56,44,63,28,59,45,50,50,Reading,Writing,Spelling,Moderate
442,11,42,47,52,47,36,14,53,30,21,47,32,35,Writing,Spelling,Reading,Severe
443,8,55,100,59,62,75,97,74,60,44,71,78,59,Spelling,Reading,Writing,Mild
444,12,17,25,3,36,14,32,24,0,33,15,27,19,Reading,Spelling,Writing,Profound
445,8,89,72,63,93,67,57,64,42,73,75,72,60,Spelling,Writing,Reading,Mild
446,11,23,38,37,23,25,51,48,51,30,33,33,43,Reading,Writing,Spelling,Severe
447,7,73,59,64,55,58,41,75,69,39,65,51,61,Writing,Spelling,Reading,Mild
448,6,29,71,78,33,40,34,57,34,59,59,36,50,Writing,Spelling,Reading,Moderate
449,10,75,30,58,47,54,51,52,61,66,54,51,60,Writing,Reading,Spelling,Moderate
450,11,39,34,45,37,37,35,30,43,50,39,36,41,Writing,Reading,Spelling,Moderate
451,8,42,51,35,58,27,28,6,0,45,43,38,17,Spelling,Writing,Reading,Severe
452,7,42,43,21,40,8,32,8,0,2,35,27,3,Spelling,Writing,Reading,Profound
453,7,40,74,26,53,34,46,46,28,40,47,44,38,Spelling,Writing,Reading,Moderate
454,6,54,11,29,38,53,37,37,30,50,31,43,39,Reading,Spelling,Writing,Severe
455,6,37,11,34,58,26,44,12,47,36,27,43,32,Reading,Spelling,Writing,Severe
456,6,62,48,50,52,66,51,79,66,41,53,56,62,Reading,Writing,Spelling,Moderate
457,6,18,7,42,23,14,11,18,12,0,22,16,10,Spelling,Writing,Reading,Profound
458,11,39,18,40,20,32,22,11,30,1,32,25,14,Spelling,Writing,Reading,Profound
459,11,38,30,8,2,48,30,3,0,23,25,27,9,Spelling,Reading,Writing,Profound
460,7,43,72,62,52,53,52,33,65,31,59,52,43,Spelling,Writing,Reading,Moderate
461,7,37,43,65,44,55,53,50,47,45,48,51,47,Spelling,Reading,Writing,Moderate
462,10,25,66,37,53,56,56,31,61,58,43,55,50,Reading,Spelling,Writing,Moderate
463,12,23,29,22,18,8,14,46,30,11,25,13,29,Writing,Reading,Spelling,Profound
464,7,67,57,63,37,33,48,47,53,60,62,39,53,Writing,Spelling,Reading,Moderate
465,11,31,52,43,65,39,42,22,59,74,42,49,52,Reading,Writing,Spelling,Moderate
466,10,22,10,15,24,39,3,21,9,20,16,22,17,Reading,Spelling,Writing,Profound
467,11,17,43,39,24,45,30,22,14,50,33,33,29,Spelling,Reading,Writing,Severe
468,6,33,32,58,44,40,14,29,31,49,41,33,36,Writing,Spelling,Reading,Severe
469,9,35,31,47,18,39,47,45,47,68,38,35,53,Writing,Reading,Spelling,Moderate
470,8,49,47,61,38,43,51,73,35,48,52,44,52,Writing,Reading,Spelling,Moderate
471,12,51,81,75,86,78,40,84,92,71,69,68,82,Writing,Reading,Spelling,Mild
472,10,38,32,47,24,13,46,40,30,16,39,28,29,Writing,Spelling,Reading,Profound
473,6,64,59,45,27,21,31,38,36,41,56,26,38,Writing,Spelling,Reading,Moderate
474,6,52,52,34,28,57,55,50,36,74,46,47,53,Reading,Writing,Spelling,Moderate
475,12,6,16,15,4,14,31,0,4,27,12,16,10,Spelling,Reading,Writing,Profound
476,8,51,50,60,56,91,89,78,86,66,54,79,77,Reading,Spelling,Writing,Mild
477,8,60,24,39,40,45,24,8,31,4,41,36,14,Spelling,Writing,Reading,Severe
478,7,79,29,57,36,18,58,66,51,32,55,37,50,Writing,Spelling,Reading,Moderate
479,12,62,68,69,89,46,58,71,64,95,66,64,77,Writing,Reading,Spelling,Mild
480,11,30,32,31,32,40,54,18,13,34,31,42,22,Spelling,Reading,Writing,Severe
481,9,80,68,53,67,36,59,23,30,45,67,54,33,Spelling,Writing,Reading,Moderate
482,8,7,18,40,9,15,6,16,26,8,22,10,17,Writing,Spelling,Reading,Profound
483,11,47,45,60,38,58,62,49,48,33,51,53,43,Spelling,Reading,Writing,Moderate
484,11,30,34,63,33,58,17,30,14,37,42,36,27,Spelling,Writing,Reading,Severe
485,7,64,57,42,77,24,56,34,62,51,54,52,49,Spelling,Writing,Reading,Moderate
486,7,44,25,50,21,15,50,16,20,8,40,29,15,Spelling,Writing,Reading,Severe
487,8,39,39,57,45,28,59,35,64,71,45,44,57,Writing,Reading,Spelling,Moderate
488,8,66,93,84,61,51,82,96,81,56,81,65,78,Writing,Spelling,Reading,Mild
489,11,28,23,26,29,15,11,12,33,10,26,18,18,Writing,Spelling,Reading,Profound
490,6,35,15,19,27,25,26,30,22,6,23,26,19,Spelling,Reading,Writing,Severe
491,6,26,51,48,36,43,50,56,29,32,42,43,39,Spelling,Reading,Writing,Severe
492,12,79,76,82,63,64,70,61,84,88,79,66,78,Writing,Spelling,Reading,Mild
493,9,73,85,76,76,68,70,92,65,59,78,71,72,Writing,Spelling,Reading,Mild
494,6,42,34,18,46,28,8,38,41,48,31,27,42,Writing,Reading,Spelling,Severe
495,7,68,60,62,65,78,64,78,50,74,63,69,67,Reading,Spelling,Writing,Mild
496,8,67,58,66,49,52,53,74,72,73,64,51,73,Writing,Reading,Spelling,Mild
497,6,13,8,35,9,9,10,19,1,0,19,9,7,Spelling,Writing,Reading,Profound
498,10,31,27,55,25,53,42,34,57,28,38,40,40,Reading,Writing,Spelling,Severe
499,8,28,47,16,25,38,44,47,32,56,30,36,45,Reading,Writing,Spelling,Severe
500,9,43,77,57,63,47,64,53,54,65,59,58,57,Spelling,Writing,Reading,Moderate
501,9,26,44,43,37,9,60,49,33,46,38,35,43,Writing,Reading,Spelling,Severe
502,12,40,25,34,12,25,35,28,25,24,33,24,26,Writing,Spelling,Reading,Profound
503,9,28,62,68,63,40,29,23,58,74,53,44,52,Writing,Spelling,Reading,Moderate
504,11,61,46,53,52,66,55,54,69,69,53,58,64,Reading,Writing,Spelling,Moderate
505,8,35,41,80,68,38,43,51,70,34,52,50,52,Writing,Reading,Spelling,Moderate
506,8,42,35,46,53,66,38,71,52,61,41,52,61,Reading,Writing,Spelling,Moderate
507,11,45,29,27,34,59,39,45,57,28,34,44,43,Reading,Spelling,Writing,Severe
508,8,32,33,32,26,0,16,9,9,28,32,14,15,Writing,Spelling,Reading,Profound
509,7,41,13,21,44,32,48,38,38,32,25,41,36,Reading,Spelling,Writing,Severe
510,6,75,78,70,75,56,61,44,54,74,74,64,57,Spelling,Writing,Reading,Mild
511,10,57,24,42,39,65,49,36,62,54,41,51,51,Reading,Writing,Spelling,Moderate
512,12,33,0,28,27,0,33,11,32,0,20,20,14,Spelling,Reading,Writing,Profound
513,12,52,81,39,48,69,62,32,42,40,57,60,38,Spelling,Reading,Writing,Moderate
514,6,21,50,29,64,27,55,53,39,65,33,49,52,Reading,Writing,Spelling,Moderate
515,9,14,22,28,18,21,27,29,28,23,21,22,27,Reading,Writing,Spelling,Profound
516,8,15,11,22,14,13,0,18,16,35,16,9,23,Writing,Reading,Spelling,Profound
517,7,28,22,18,32,49,48,33,19,20,23,43,24,Reading,Spelling,Writing,Severe
518,12,68,64,61,46,46,23,49,20,54,64,38,41,Writing,Spelling,Reading,Moderate
519,9,19,63,27,35,49,52,16,59,47,36,45,41,Reading,Spelling,Writing,Severe
520,7,34,10,0,33,34,28,22,39,10,15,32,24,Reading,Spelling,Writing,Profound
521,10,93,72,61,76,71,80,95,97,70,75,76,87,Reading,Writing,Spelling,Mild
522,11,40,61,30,19,17,39,8,17,33,44,25,19,Spelling,Writing,Reading,Severe
523,8,56,75,77,25,75,58,38,73,78,69,53,63,Writing,Spelling,Reading,Moderate
524,11,30,26,45,29,35,21,27,57,21,34,28,35,Writing,Reading,Spelling,Moderate
525,11,44,65,61,18,36,27,54,23,50,57,27,42,Writing,Spelling,Reading,Severe
526,6,14,49,24,43,49,30,54,44,22,29,41,40,Reading,Spelling,Writing,Severe
527,12,44,69,71,62,88,70,66,88,94,61,73,83,Reading,Writing,Spelling,Mild
528,6,41,52,60,78,65,38,43,54,50,51,60,49,Spelling,Reading,Writing,Moderate
529,6,47,64,40,17,27,37,70,70,39,50,27,60,Writing,Reading,Spelling,Moderate
530,9,46,61,52,62,29,36,49,46,16,53,42,37,Spelling,Writing,Reading,Moderate
531,8,58,31,43,22,43,21,43,72,48,44,29,54,Writing,Reading,Spelling,Moderate
532,10,58,20,52,0,45,48,41,9,26,43,31,25,Spelling,Writing,Reading,Severe
533,8,47,52,47,77,34,55,57,58,48,49,55,54,Reading,Spelling,Writing,Moderate
534,9,80,81,100,59,52,60,74,85,60,87,57,73,Writing,Spelling,Reading,Mild
535,8,47,46,31,46,32,21,52,35,56,41,33,48,Writing,Reading,Spelling,Severe
536,6,21,56,41,40,12,21,40,31,21,39,24,31,Writing,Spelling,Reading,Severe
537,8,35,18,23,33,18,36,48,38,28,25,29,38,Reading,Writing,Spelling,Severe
538,12,33,27,58,21,37,21,35,26,22,39,26,28,Writing,Spelling,Reading,Severe
539,11,34,26,12,27,30,21,28,20,17,24,26,22,Spelling,Reading,Writing,Profound
540,7,39,33,64,30,61,45,12,39,24,45,45,25,Spelling,Reading,Writing,Severe
541,6,60,38,58,46,60,21,34,24,34,52,42,31,Spelling,Writing,Reading,Moderate
542,9,41,28,54,41,44,68,67,23,62,41,51,51,Reading,Writing,Spelling,Moderate
543,8,50,7,13,35,24,9,1,39,35,23,23,25,Reading,Writing,Spelling,Profound
544,8,71,64,95,84,77,55,56,62,77,77,72,65,Spelling,Writing,Reading,Mild
545,12,100,72,73,50,64,85,72,52,57,82,66,60,Spelling,Writing,Reading,Mild
546,6,64,69,66,27,33,35,66,48,41,66,32,52,Writing,Spelling,Reading,Moderate
547,8,59,29,34,34,31,23,78,31,41,41,29,50,Writing,Reading,Spelling,Moderate
548,6,36,39,24,32,41,36,13,26,14,33,36,18,Spelling,Reading,Writing,Severe
549,11,67,83,77,64,88,44,59,60,62,76,65,60,Spelling,Writing,Reading,Mild
550,9,19,10,43,55,58,24,48,50,25,24,46,41,Reading,Spelling,Writing,Severe
551,11,37,24,9,44,43,35,25,16,14,23,41,18,Spelling,Reading,Writing,Severe
552,6,75,81,85,78,74,45,67,77,80,80,66,75,Writing,Spelling,Reading,Mild
553,11,78,86,57,72,63,54,58,49,59,74,63,55,Spelling,Writing,Reading,Mild
554,10,44,6,29,11,21,0,39,44,18,26,11,34,Writing,Reading,Spelling,Profound
555,9,31,8,20,0,14,21,12,29,29,20,12,23,Writing,Reading,Spelling,Profound
556,10,98,44,58,55,54,94,84,71,62,67,68,72,Reading,Writing,Spelling,Mild
557,12,76,69,69,40,33,52,73,68,35,71,42,59,Writing,Spelling,Reading,Moderate
558,7,48,49,69,56,80,29,35,59,52,55,55,49,Spelling,Reading,Writing,Moderate
559,12,77,57,77,94,51,62,55,73,57,70,69,62,Spelling,Writing,Reading,Mild
560,12,26,27,48,36,9,43,30,7,36,34,29,24,Spelling,Writing,Reading,Severe
561,10,32,44,17,25,21,2,23,24,10,31,16,19,Writing,Spelling,Reading,Profound
562,7,35,38,45,60,47,24,54,39,36,39,44,43,Reading,Spelling,Writing,Moderate
563,10,45,67,59,46,43,28,21,69,41,57,39,44,Writing,Spelling,Reading,Moderate
564,9,24,43,16,0,15,34,7,17,7,28,16,10,Spelling,Writing,Reading,Profound
565,7,68,84,78,76,96,46,72,66,49,77,73,62,Spelling,Writing,Reading,Mild
566,7,24,30,4,0,3,25,5,23,30,19,9,19,Writing,Reading,Spelling,Profound
567,7,26,34,31,55,28,3,51,7,31,30,29,30,Writing,Reading,Spelling,Severe
568,10,10,22,32,21,15,33,19,0,0,21,23,6,Spelling,Reading,Writing,Profound
569,12,6,36,23,35,21,29,18,27,8,22,28,18,Spelling,Reading,Writing,Profound
570,12,17,0,44,21,29,0,42,28,38,20,17,36,Writing,Reading,Spelling,Profound
571,10,49,32,30,22,23,16,29,49,15,37,20,31,Writing,Spelling,Reading,Profound
572,9,21,42,59,59,16,5,18,33,50,41,27,34,Writing,Spelling,Reading,Severe
573,12,10,42,47,34,32,0,35,18,44,33,22,32,Writing,Spelling,Reading,Severe
574,9,12,67,46,49,13,38,37,43,16,42,33,32,Spelling,Writing,Reading,Severe
575,12,38,51,36,19,40,22,36,30,45,42,27,37,Writing,Spelling,Reading,Severe
576,7,36,50,47,29,42,39,11,29,35,44,37,25,Spelling,Writing,Reading,Severe
577,6,37,0,20,5,21,20,3,20,37,19,15,20,Writing,Reading,Spelling,Profound
578,8,35,17,34,21,5,22,18,22,45,29,16,28,Writing,Spelling,Reading,Profound
579,9,78,71,62,72,41,50,54,79,66,70,54,66,Writing,Spelling,Reading,Mild
580,6,27,13,65,29,25,26,57,41,23,35,27,40,Writing,Reading,Spelling,Severe
581,6,13,35,41,21,10,37,17,16,29,30,23,21,Spelling,Writing,Reading,Profound
582,7,64,100,78,82,68,90,75,82,73,81,80,77,Spelling,Writing,Reading,Mild
583,7,51,53,49,90,56,58,82,85,64,51,68,77,Reading,Writing,Spelling,Mild
584,6,82,67,94,52,77,56,73,93,55,81,62,74,Writing,Spelling,Reading,Mild
585,9,28,0,45,12,30,37,17,0,17,24,26,11,Spelling,Reading,Writing,Profound
586,8,82,51,48,60,51,57,72,67,87,60,56,75,Writing,Reading,Spelling,Mild
587,6,73,54,55,36,46,46,50,34,41,61,43,42,Spelling,Writing,Reading,Moderate
588,7,46,31,0,21,28,30,26,7,38,26,26,24,Spelling,Reading,Writing,Profound
589,6,72,80,92,57,81,75,76,62,86,81,71,75,Writing,Spelling,Reading,Mild
590,8,9,19,19,32,0,23,0,14,27,16,18,14,Spelling,Reading,Writing,Profound
591,6,32,48,52,65,58,44,80,25,61,44,56,55,Reading,Spelling,Writing,Moderate
592,7,34,63,21,31,31,38,38,10,38,39,33,29,Spelling,Writing,Reading,Severe
593,9,56,26,53,51,80,31,45,53,49,45,54,49,Reading,Spelling,Writing,Moderate
594,8,38,19,25,26,26,23,2,17,6,27,25,8,Spelling,Writing,Reading,Severe
595,10,33,46,5,5,15,29,0,13,16,28,16,10,Spelling,Writing,Reading,Profound
596,8,68,34,63,64,47,58,39,50,56,55,56,48,Spelling,Reading,Writing,Moderate
597,10,54,52,47,51,18,73,32,55,36,51,47,41,Spelling,Writing,Reading,Moderate
598,9,47,15,30,29,28,31,26,0,19,31,29,15,Spelling,Writing,Reading,Profound
599,9,39,31,37,8,13,3,11,21,9,36,8,14,Writing,Spelling,Reading,Profound
600,12,39,43,48,13,36,37,38,28,30,43,29,32,Writing,Spelling,Reading,Severe
601,6,44,22,10,55,42,29,53,51,26,25,42,43,Reading,Writing,Spelling,Severe
602,8,34,79,40,56,72,39,37,38,48,51,56,41,Spelling,Reading,Writing,Moderate
603,12,29,28,19,43,26,28,15,16,33,25,32,21,Spelling,Reading,Writing,Profound
