id,age,reading_speed,reading_accuracy,reading_comprehension,writing_speed,writing_quality,grammar_sentence,phonetic_spelling,irregular_word_spelling,spelling_accuracy,reading_avg,writing_avg,spelling_avg,primary_focus,secondary_focus,tertiary_focus,difficulty_level
304,10,34,25,14,30,15,23,13,16,8,24,23,12,Spelling,Writing,Reading,Profound
305,15,19,41,42,37,9,8,1,18,37,34,18,19,Writing,Spelling,Reading,Profound
306,17,26,17,9,30,29,31,18,15,3,17,30,12,Spelling,Reading,Writing,Profound
307,16,38,51,41,42,26,69,52,21,19,43,46,31,Spelling,Reading,Writing,Moderate
308,9,88,64,79,65,66,63,73,86,65,77,65,75,Writing,Spelling,Reading,Mild
309,17,67,51,23,38,42,44,43,58,58,47,41,53,Writing,Reading,Spelling,Moderate
310,10,45,42,35,33,34,29,1,30,48,41,32,26,Spelling,Writing,Reading,Severe
311,11,70,83,68,83,71,49,60,98,57,74,68,72,Writing,Spelling,Reading,Mild
312,10,63,46,25,46,66,60,35,61,36,45,57,44,Spelling,Reading,Writing,Moderate
313,10,35,43,29,38,48,31,13,19,29,36,39,20,Spelling,Reading,Writing,Severe
314,8,50,41,52,36,61,17,15,39,31,48,38,28,Spelling,Writing,Reading,Severe
315,10,39,50,35,17,25,45,16,21,46,41,29,28,Spelling,Writing,Reading,Severe
316,18,37,39,44,61,19,35,33,20,37,40,38,30,Spelling,Writing,Reading,Severe
317,12,34,40,8,26,16,4,56,59,28,27,15,48,Writing,Reading,Spelling,Severe
318,15,55,51,64,34,41,63,33,27,33,57,46,31,Spelling,Writing,Reading,Moderate
319,11,22,44,13,24,16,45,49,47,28,26,28,41,Reading,Writing,Spelling,Severe
320,8,38,70,62,77,43,45,36,56,46,57,55,46,Spelling,Writing,Reading,Moderate
321,13,15,27,9,19,3,25,0,43,16,17,16,20,Writing,Reading,Spelling,Profound
322,15,62,43,19,47,45,51,46,37,71,41,48,51,Reading,Writing,Spelling,Moderate
323,12,63,39,65,17,77,29,56,45,37,56,41,46,Writing,Spelling,Reading,Moderate
324,7,50,7,57,31,12,21,50,64,18,38,21,44,Writing,Reading,Spelling,Severe
325,9,13,30,0,45,20,20,35,22,25,14,28,27,Reading,Spelling,Writing,Profound
326,11,33,42,22,58,29,29,13,13,20,32,39,15,Spelling,Reading,Writing,Severe
327,7,28,10,13,10,29,25,15,14,23,17,21,17,Reading,Spelling,Writing,Profound
328,10,42,23,7,19,37,26,2,27,15,24,27,15,Spelling,Reading,Writing,Profound
329,11,17,25,34,38,35,23,30,23,30,25,32,28,Reading,Spelling,Writing,Profound
330,10,28,69,74,42,67,37,23,23,55,57,49,34,Spelling,Writing,Reading,Moderate
331,18,22,15,30,37,8,12,19,11,0,22,19,10,Spelling,Writing,Reading,Profound
332,11,5,25,36,8,14,38,24,40,37,22,20,34,Writing,Reading,Spelling,Profound
333,14,39,7,3,37,23,10,0,16,25,16,23,14,Spelling,Reading,Writing,Profound
334,8,55,77,49,69,80,53,37,49,48,60,67,45,Spelling,Reading,Writing,Moderate
335,11,7,19,11,31,0,22,8,21,9,12,18,13,Reading,Spelling,Writing,Profound
336,15,71,52,9,32,45,19,46,21,59,44,32,42,Writing,Spelling,Reading,Severe
337,14,30,60,54,42,36,40,55,52,28,48,39,45,Writing,Spelling,Reading,Moderate
338,9,10,22,7,15,28,33,13,49,43,13,25,35,Reading,Writing,Spelling,Profound
339,11,58,55,51,33,48,29,49,29,42,55,37,40,Writing,Spelling,Reading,Severe
340,16,63,64,30,51,46,49,30,62,20,52,49,37,Spelling,Writing,Reading,Moderate
341,15,22,29,13,32,49,31,15,32,38,21,37,28,Reading,Spelling,Writing,Profound
342,9,49,18,27,10,27,32,42,2,22,31,23,22,Spelling,Writing,Reading,Profound
343,14,87,60,89,59,79,82,83,48,72,79,73,68,Spelling,Writing,Reading,Mild
344,16,61,40,12,17,18,18,21,28,33,38,18,27,Writing,Spelling,Reading,Severe
345,6,59,36,18,73,50,24,39,38,51,38,49,43,Reading,Spelling,Writing,Moderate
346,17,59,33,43,32,15,27,45,29,25,45,25,33,Writing,Spelling,Reading,Severe
347,9,57,44,67,34,54,42,28,36,44,56,43,36,Spelling,Writing,Reading,Moderate
348,8,42,38,34,54,31,37,52,53,55,38,41,53,Reading,Writing,Spelling,Moderate
349,16,14,48,33,20,14,26,34,8,42,32,20,28,Writing,Spelling,Reading,Severe
350,7,30,45,31,15,26,33,43,28,9,35,25,27,Writing,Spelling,Reading,Profound
351,13,12,18,4,19,29,0,7,14,1,11,16,7,Spelling,Reading,Writing,Profound
352,6,92,68,58,93,67,77,58,54,74,73,79,62,Spelling,Reading,Writing,Mild
353,17,41,58,46,44,64,33,59,51,59,48,47,56,Writing,Reading,Spelling,Moderate
354,11,34,45,27,21,45,22,21,23,55,35,29,33,Writing,Spelling,Reading,Severe
355,10,62,41,59,39,75,37,65,67,20,54,50,51,Writing,Spelling,Reading,Moderate
356,13,26,59,22,36,9,6,49,28,20,36,17,32,Writing,Spelling,Reading,Severe
357,13,7,18,5,27,36,28,24,13,11,10,30,16,Reading,Spelling,Writing,Profound
358,12,61,25,58,29,34,40,42,24,43,48,34,36,Writing,Spelling,Reading,Severe
359,16,81,69,66,40,75,72,78,53,63,72,62,65,Writing,Spelling,Reading,Mild
360,8,76,72,33,56,53,67,63,38,43,60,59,48,Spelling,Writing,Reading,Moderate
361,9,17,30,21,13,15,12,5,12,2,23,13,6,Spelling,Writing,Reading,Profound
362,15,39,60,56,40,45,26,36,53,45,52,37,45,Writing,Spelling,Reading,Moderate
363,14,43,43,22,13,18,4,15,15,26,36,12,19,Writing,Spelling,Reading,Profound
364,17,55,41,36,35,46,35,33,32,42,44,39,36,Spelling,Writing,Reading,Moderate
365,18,46,53,27,20,27,14,36,32,29,42,20,32,Writing,Spelling,Reading,Severe
366,9,30,44,27,26,37,18,43,20,42,34,27,35,Writing,Reading,Spelling,Severe
367,10,44,18,14,39,25,35,25,16,23,25,33,21,Spelling,Reading,Writing,Profound
368,6,29,58,70,16,45,49,46,33,49,52,37,43,Writing,Spelling,Reading,Moderate
369,6,51,71,30,40,35,36,40,62,70,51,37,57,Writing,Reading,Spelling,Moderate
370,13,90,92,44,99,56,65,80,74,69,75,73,74,Writing,Spelling,Reading,Mild
371,17,51,46,48,36,52,72,65,51,48,48,53,55,Reading,Writing,Spelling,Moderate
372,16,43,30,43,41,27,49,51,19,5,39,39,25,Spelling,Reading,Writing,Severe
373,13,89,62,80,96,62,77,67,69,76,77,78,71,Spelling,Reading,Writing,Mild
374,11,71,77,91,64,86,70,74,67,88,80,73,76,Writing,Spelling,Reading,Mild
375,17,54,53,51,72,18,48,40,40,19,53,46,33,Spelling,Writing,Reading,Moderate
376,17,18,31,39,26,46,24,27,40,13,29,32,27,Spelling,Reading,Writing,Profound
377,14,20,38,32,58,25,51,19,34,13,30,45,22,Spelling,Reading,Writing,Severe
378,17,26,32,19,25,24,33,26,14,33,26,27,24,Spelling,Reading,Writing,Profound
379,18,60,47,26,42,51,37,17,20,36,44,43,24,Spelling,Writing,Reading,Severe
380,10,83,44,54,44,34,56,27,66,50,60,45,48,Writing,Spelling,Reading,Moderate
381,12,18,11,16,16,17,4,24,31,0,15,12,18,Writing,Reading,Spelling,Profound
382,15,0,7,14,5,39,25,15,29,16,7,23,20,Reading,Spelling,Writing,Profound
383,18,63,99,80,57,80,72,83,68,82,81,70,78,Writing,Spelling,Reading,Mild
384,11,34,33,38,17,36,21,31,10,0,35,25,14,Spelling,Writing,Reading,Profound
385,6,34,9,20,23,15,38,22,38,28,21,25,29,Reading,Writing,Spelling,Profound
386,13,28,45,70,68,75,59,36,31,43,48,67,37,Spelling,Reading,Writing,Moderate
387,15,11,26,42,18,32,5,14,47,17,26,18,26,Writing,Reading,Spelling,Profound
388,14,24,9,15,5,18,11,24,21,25,16,11,23,Writing,Reading,Spelling,Profound
389,6,41,68,66,66,56,68,36,43,45,58,63,41,Spelling,Reading,Writing,Moderate
390,8,39,65,23,40,6,34,46,44,31,42,27,40,Writing,Spelling,Reading,Severe
391,15,72,27,43,49,26,40,75,41,34,47,38,50,Writing,Reading,Spelling,Moderate
392,18,11,12,39,27,25,42,38,27,49,21,31,38,Reading,Writing,Spelling,Severe
393,11,67,41,48,41,56,65,36,26,23,52,54,28,Spelling,Reading,Writing,Moderate
394,11,10,13,7,7,21,30,17,29,21,10,19,22,Reading,Writing,Spelling,Profound
395,9,54,22,47,41,29,29,28,35,39,41,33,34,Writing,Spelling,Reading,Severe
396,10,79,72,86,61,79,84,69,66,59,79,75,65,Spelling,Writing,Reading,Mild
397,7,36,18,61,23,32,25,35,18,19,38,27,24,Spelling,Writing,Reading,Severe
398,14,93,70,91,86,61,77,54,72,80,85,75,69,Spelling,Writing,Reading,Mild
399,9,39,43,22,9,15,25,32,60,19,35,16,37,Writing,Reading,Spelling,Severe
400,15,42,54,74,74,40,61,42,49,41,57,58,44,Spelling,Reading,Writing,Moderate
401,14,68,43,35,63,30,43,67,28,42,49,45,46,Writing,Spelling,Reading,Moderate
402,11,70,68,78,89,54,71,61,52,67,72,71,60,Spelling,Writing,Reading,Mild
403,7,74,56,47,55,40,19,53,23,48,59,38,41,Writing,Spelling,Reading,Moderate
404,11,24,24,29,21,29,42,53,31,40,26,31,41,Reading,Writing,Spelling,Severe
405,18,7,20,43,6,4,24,7,4,4,23,11,5,Spelling,Writing,Reading,Profound
406,13,45,61,58,60,39,23,46,8,23,55,41,26,Spelling,Writing,Reading,Severe
407,17,73,66,92,70,51,52,89,63,55,77,58,69,Writing,Spelling,Reading,Mild
408,6,24,18,40,35,11,44,46,42,16,27,30,35,Reading,Writing,Spelling,Severe
409,17,31,5,39,21,37,19,11,21,30,25,26,21,Spelling,Reading,Writing,Profound
410,12,38,42,17,43,35,40,16,18,29,32,39,21,Spelling,Reading,Writing,Severe
411,12,50,46,43,3,42,54,27,59,40,46,33,42,Writing,Spelling,Reading,Severe
412,10,47,21,22,44,9,15,23,36,44,30,23,34,Writing,Reading,Spelling,Profound
413,6,93,78,100,87,87,97,80,79,49,90,90,69,Spelling,Reading,Writing,Mild
414,12,21,41,21,32,3,29,16,38,36,28,21,30,Writing,Reading,Spelling,Profound
415,7,4,4,23,11,15,44,39,19,19,10,23,26,Reading,Writing,Spelling,Profound
416,13,18,4,35,33,20,12,16,27,37,19,22,27,Reading,Writing,Spelling,Profound
417,7,76,57,34,71,36,60,68,54,75,56,56,66,Reading,Writing,Spelling,Moderate
418,8,22,33,58,24,25,45,53,19,9,38,31,27,Spelling,Writing,Reading,Severe
419,18,19,4,14,32,42,20,36,8,24,12,31,23,Reading,Spelling,Writing,Profound
420,16,25,46,32,13,25,31,17,20,21,34,23,19,Spelling,Writing,Reading,Severe
421,10,66,27,54,32,60,32,63,72,73,49,41,69,Writing,Reading,Spelling,Moderate
422,16,33,25,27,41,46,57,58,10,21,28,48,30,Reading,Spelling,Writing,Severe
423,6,21,58,27,30,34,11,31,4,36,35,25,24,Spelling,Writing,Reading,Severe
424,13,54,68,36,18,21,46,55,35,50,53,28,47,Writing,Spelling,Reading,Moderate
425,7,89,92,58,63,81,99,80,63,67,80,81,70,Spelling,Reading,Writing,Mild
426,7,29,17,13,3,24,6,14,39,6,20,11,20,Writing,Reading,Spelling,Profound
427,11,14,14,27,16,33,7,33,26,25,18,19,28,Reading,Writing,Spelling,Profound
428,14,21,11,20,31,36,10,0,17,0,17,26,6,Spelling,Reading,Writing,Profound
429,13,77,72,83,70,51,58,79,61,78,77,60,73,Writing,Spelling,Reading,Mild
430,15,88,86,83,74,51,39,65,55,80,86,55,67,Writing,Spelling,Reading,Mild
431,17,55,11,13,28,41,59,13,42,56,26,43,37,Reading,Spelling,Writing,Severe
432,12,41,20,31,21,25,7,23,0,23,31,18,15,Spelling,Writing,Reading,Profound
433,10,35,82,56,67,52,21,26,51,23,58,47,33,Spelling,Writing,Reading,Moderate
434,8,59,93,66,38,82,46,58,67,93,73,55,73,Writing,Reading,Spelling,Mild
435,13,56,45,30,29,28,39,67,36,45,44,32,49,Writing,Reading,Spelling,Moderate
436,18,43,35,46,18,45,52,40,43,25,41,38,36,Spelling,Writing,Reading,Moderate
437,16,39,31,35,13,43,31,49,25,55,35,29,43,Writing,Reading,Spelling,Severe
438,13,0,46,39,15,25,30,10,35,4,28,23,16,Spelling,Writing,Reading,Profound
439,7,22,49,44,27,48,41,34,21,8,38,39,21,Spelling,Reading,Writing,Severe
440,10,53,85,40,50,42,51,36,56,25,59,48,39,Spelling,Writing,Reading,Moderate
441,10,71,40,44,67,45,53,60,34,30,52,55,41,Spelling,Reading,Writing,Moderate
442,6,56,32,38,48,53,75,58,62,64,42,59,61,Reading,Writing,Spelling,Moderate
443,9,33,54,10,38,55,56,8,33,50,32,50,30,Spelling,Reading,Writing,Severe
444,17,57,46,34,69,54,58,19,51,60,46,60,43,Spelling,Reading,Writing,Moderate
445,13,40,53,42,36,48,46,33,38,50,45,43,40,Spelling,Writing,Reading,Moderate
446,12,40,36,29,35,29,10,38,13,21,35,25,24,Spelling,Writing,Reading,Severe
447,10,37,38,13,22,26,37,41,33,19,29,28,31,Writing,Reading,Spelling,Profound
448,15,65,68,100,89,70,75,92,65,59,78,78,72,Spelling,Reading,Writing,Mild
449,7,47,8,23,31,8,17,40,27,31,26,19,33,Writing,Reading,Spelling,Profound
450,17,49,51,58,49,46,20,35,26,33,53,38,31,Spelling,Writing,Reading,Moderate
451,17,13,28,21,30,49,16,15,1,38,21,32,18,Spelling,Reading,Writing,Profound
452,7,61,36,78,61,54,27,53,50,28,58,47,44,Spelling,Writing,Reading,Moderate
453,13,35,58,25,58,60,63,30,44,59,39,60,44,Reading,Spelling,Writing,Moderate
454,9,78,84,82,95,87,63,53,85,73,81,82,70,Spelling,Reading,Writing,Mild
455,10,35,45,51,26,17,39,7,17,42,44,27,22,Spelling,Writing,Reading,Severe
456,11,43,8,13,51,34,52,35,33,24,21,46,31,Reading,Spelling,Writing,Severe
457,14,56,96,88,52,56,61,57,70,64,80,56,64,Writing,Spelling,Reading,Mild
458,11,25,0,31,24,6,19,27,3,0,19,16,10,Spelling,Writing,Reading,Profound
459,8,78,82,92,56,54,60,93,81,63,84,57,79,Writing,Spelling,Reading,Mild
460,10,57,27,44,19,37,30,22,52,40,43,29,38,Writing,Spelling,Reading,Moderate
461,8,35,52,31,41,51,63,52,32,15,39,52,33,Spelling,Reading,Writing,Severe
462,15,38,26,22,28,11,14,30,13,28,29,18,24,Writing,Spelling,Reading,Profound
463,14,16,31,24,47,32,16,16,37,23,24,32,25,Reading,Spelling,Writing,Severe
464,11,32,33,53,54,68,22,65,47,23,39,48,45,Reading,Spelling,Writing,Moderate
465,8,41,37,84,60,55,53,35,36,24,54,56,32,Spelling,Reading,Writing,Moderate
466,7,34,45,30,37,42,46,35,41,21,36,42,32,Spelling,Reading,Writing,Severe
467,16,29,26,46,4,0,43,14,0,4,34,16,6,Spelling,Writing,Reading,Profound
468,14,65,73,86,50,47,95,62,69,79,75,64,70,Writing,Spelling,Reading,Mild
469,9,38,33,46,8,51,10,59,21,61,39,23,47,Writing,Reading,Spelling,Severe
470,7,70,46,63,52,75,56,80,71,93,60,61,81,Reading,Writing,Spelling,Mild
471,9,23,45,36,15,26,45,56,47,49,35,29,51,Writing,Reading,Spelling,Moderate
472,7,14,30,39,12,33,10,19,36,42,28,18,32,Writing,Reading,Spelling,Severe
473,12,37,73,50,48,36,43,59,42,37,53,42,46,Writing,Spelling,Reading,Moderate
474,10,56,27,29,40,37,23,25,49,8,37,33,27,Spelling,Writing,Reading,Severe
475,7,55,55,79,56,26,59,60,16,16,63,47,31,Spelling,Writing,Reading,Moderate
476,13,12,37,17,33,29,52,30,28,35,22,38,31,Reading,Spelling,Writing,Severe
477,8,38,13,38,37,29,21,0,9,8,30,29,6,Spelling,Writing,Reading,Profound
478,16,61,58,48,13,50,46,53,41,77,56,36,57,Writing,Reading,Spelling,Moderate
479,13,66,26,40,40,28,35,24,22,32,44,34,26,Spelling,Writing,Reading,Severe
480,13,12,55,48,42,39,21,51,22,22,38,34,32,Spelling,Writing,Reading,Severe
481,8,44,58,61,69,31,50,71,36,55,54,50,54,Writing,Reading,Spelling,Moderate
482,11,73,64,72,63,74,75,45,68,69,70,71,61,Spelling,Reading,Writing,Mild
483,6,11,21,20,29,1,5,15,28,18,17,12,20,Writing,Reading,Spelling,Profound
484,8,26,36,25,13,47,25,32,54,22,29,28,36,Writing,Reading,Spelling,Severe
485,6,60,71,91,84,52,49,58,59,71,74,62,63,Writing,Spelling,Reading,Mild
486,11,38,0,48,23,23,13,0,1,23,29,20,8,Spelling,Writing,Reading,Profound
487,7,70,95,83,82,78,83,68,81,57,83,81,69,Spelling,Writing,Reading,Mild
488,7,29,23,41,8,38,22,7,22,26,31,23,18,Spelling,Writing,Reading,Profound
489,16,68,34,72,52,20,33,31,61,52,58,35,48,Writing,Spelling,Reading,Moderate
490,17,76,50,70,57,33,50,75,56,33,65,47,55,Writing,Spelling,Reading,Moderate
491,16,32,50,37,33,18,51,28,54,48,40,34,43,Writing,Reading,Spelling,Severe
492,10,72,81,67,68,99,89,66,81,41,73,85,63,Spelling,Reading,Writing,Mild
493,13,39,25,17,16,27,46,12,32,27,27,30,24,Spelling,Reading,Writing,Profound
494,17,15,18,12,44,38,32,22,11,6,15,38,13,Spelling,Reading,Writing,Profound
495,7,24,32,29,29,27,51,17,38,22,28,36,26,Spelling,Reading,Writing,Severe
496,6,27,51,58,20,56,37,18,23,23,45,38,21,Spelling,Writing,Reading,Severe
497,6,59,27,54,51,36,14,30,29,28,47,34,29,Spelling,Writing,Reading,Severe
498,7,46,82,51,35,49,45,52,64,31,60,43,49,Writing,Spelling,Reading,Moderate
499,13,39,45,48,60,56,22,24,35,25,44,46,28,Spelling,Reading,Writing,Severe
500,12,40,11,24,36,52,44,40,30,37,25,44,36,Reading,Spelling,Writing,Severe
501,16,16,54,52,16,10,12,16,21,9,41,13,15,Writing,Spelling,Reading,Severe
502,7,56,57,23,32,36,40,40,51,33,45,36,41,Writing,Spelling,Reading,Severe
503,13,76,95,95,92,71,69,78,90,55,89,77,74,Spelling,Writing,Reading,Mild
504,12,65,42,35,61,43,58,46,36,71,47,54,51,Reading,Spelling,Writing,Moderate
505,16,27,4,7,25,14,37,20,16,27,13,25,21,Reading,Spelling,Writing,Profound
506,10,79,42,53,60,51,53,73,14,36,58,55,41,Spelling,Writing,Reading,Moderate
507,17,58,36,23,10,18,41,25,0,25,39,23,17,Spelling,Writing,Reading,Severe
508,11,54,61,37,34,62,36,75,50,56,51,44,60,Writing,Reading,Spelling,Moderate
509,7,20,43,33,25,45,33,42,17,9,32,34,23,Spelling,Reading,Writing,Severe
510,8,36,24,51,25,37,37,13,51,26,37,33,30,Spelling,Writing,Reading,Severe
511,17,72,77,55,54,60,32,42,52,40,68,49,45,Spelling,Writing,Reading,Moderate
512,9,41,20,14,8,49,35,14,39,11,25,31,21,Spelling,Reading,Writing,Profound
513,12,2,34,7,25,21,36,43,9,36,14,27,29,Reading,Writing,Spelling,Profound
514,13,40,42,44,30,33,42,22,42,24,42,35,29,Spelling,Writing,Reading,Severe
515,7,48,5,21,39,19,52,27,0,24,25,37,17,Spelling,Reading,Writing,Severe
516,13,43,37,42,13,24,46,23,43,17,41,28,28,Writing,Spelling,Reading,Severe
517,12,39,30,43,39,21,8,32,34,32,37,23,33,Writing,Spelling,Reading,Severe
518,9,18,56,37,25,28,37,48,46,56,37,30,50,Writing,Reading,Spelling,Severe
519,13,23,38,34,23,4,42,26,29,28,32,23,28,Writing,Spelling,Reading,Profound
520,13,24,56,33,21,0,0,24,47,6,38,7,26,Writing,Spelling,Reading,Profound
521,8,27,50,56,67,65,56,45,39,75,44,63,53,Reading,Spelling,Writing,Moderate
522,7,18,65,44,15,18,9,1,12,44,42,14,19,Writing,Spelling,Reading,Severe
523,16,43,41,19,2,28,36,26,49,27,34,22,34,Writing,Reading,Spelling,Profound
524,10,48,0,7,22,10,24,10,31,28,18,19,23,Reading,Writing,Spelling,Profound
525,8,37,57,56,28,49,31,62,60,49,50,36,57,Writing,Reading,Spelling,Moderate
526,6,39,57,32,16,51,13,63,14,36,43,27,38,Writing,Spelling,Reading,Severe
527,6,73,59,55,54,71,41,66,44,36,62,55,49,Spelling,Writing,Reading,Moderate
528,14,15,20,7,28,17,16,22,6,19,14,20,16,Reading,Spelling,Writing,Profound
529,7,11,57,42,42,42,16,16,36,46,37,33,33,Writing,Spelling,Reading,Severe
530,7,67,41,45,37,66,66,35,72,36,51,56,48,Spelling,Reading,Writing,Moderate
531,8,37,45,40,25,33,27,22,51,37,41,28,37,Writing,Spelling,Reading,Severe
532,14,56,78,39,32,44,54,41,60,49,58,43,50,Writing,Spelling,Reading,Moderate
533,13,100,54,64,84,57,52,91,73,49,73,64,71,Writing,Spelling,Reading,Mild
534,11,41,18,28,4,13,15,0,9,44,29,11,18,Writing,Spelling,Reading,Profound
535,13,31,41,37,54,35,51,48,66,60,36,47,58,Reading,Writing,Spelling,Moderate
536,11,42,71,69,39,75,64,70,29,55,61,59,51,Spelling,Writing,Reading,Moderate
537,16,13,0,18,38,6,16,37,40,26,10,20,34,Reading,Writing,Spelling,Profound
538,8,23,11,0,17,29,2,28,23,43,11,16,31,Reading,Writing,Spelling,Profound
539,15,21,18,33,12,25,24,8,27,16,24,20,17,Spelling,Writing,Reading,Profound
540,18,43,59,51,16,39,40,23,23,33,51,32,26,Spelling,Writing,Reading,Severe
541,13,42,34,54,21,38,27,25,41,47,43,29,38,Writing,Spelling,Reading,Severe
542,14,32,34,27,22,30,8,33,53,16,31,20,34,Writing,Reading,Spelling,Severe
543,15,45,35,26,56,40,15,41,43,19,35,37,34,Spelling,Reading,Writing,Severe
544,17,64,31,27,54,29,55,31,29,35,41,46,32,Spelling,Reading,Writing,Severe
545,7,46,59,71,53,48,64,50,51,54,59,55,52,Spelling,Writing,Reading,Moderate
546,14,99,76,97,80,63,65,41,52,87,91,69,60,Spelling,Writing,Reading,Mild
547,18,49,55,33,16,47,21,43,27,47,46,28,39,Writing,Spelling,Reading,Severe
548,9,54,19,67,41,37,43,34,27,26,47,40,29,Spelling,Writing,Reading,Severe
549,17,15,36,59,24,26,44,30,19,19,37,31,23,Spelling,Writing,Reading,Severe
550,16,81,64,63,68,52,66,90,78,68,69,62,79,Writing,Reading,Spelling,Mild
551,17,57,89,79,68,79,53,83,79,84,75,67,82,Writing,Reading,Spelling,Mild
552,15,39,23,26,36,20,36,25,11,17,29,31,18,Spelling,Reading,Writing,Profound
553,17,54,46,80,80,66,71,63,56,70,60,72,63,Reading,Spelling,Writing,Moderate
554,18,65,100,80,54,43,56,78,64,67,82,51,70,Writing,Spelling,Reading,Mild
555,9,44,53,8,16,5,32,12,0,10,35,18,7,Spelling,Writing,Reading,Profound
556,12,55,45,24,11,46,15,42,37,23,41,24,34,Writing,Spelling,Reading,Severe
557,17,30,26,27,30,23,36,47,36,5,28,30,29,Reading,Spelling,Writing,Severe
558,8,53,56,55,19,37,36,33,74,70,55,31,59,Writing,Reading,Spelling,Moderate
559,9,54,40,62,37,46,60,53,78,32,52,48,54,Writing,Reading,Spelling,Moderate
560,7,24,43,37,10,8,7,39,13,17,35,8,23,Writing,Spelling,Reading,Profound
561,10,21,21,0,31,40,6,18,15,50,14,26,28,Reading,Writing,Spelling,Profound
562,10,43,50,60,54,44,38,43,34,57,51,45,45,Writing,Spelling,Reading,Moderate
563,16,42,40,62,62,37,23,47,64,41,48,41,51,Writing,Reading,Spelling,Moderate
564,12,14,24,12,22,39,13,20,12,11,17,25,14,Spelling,Reading,Writing,Profound
565,17,45,37,9,4,29,40,51,0,13,30,24,21,Spelling,Writing,Reading,Severe
566,16,56,33,32,50,32,53,45,44,46,40,45,45,Reading,Writing,Spelling,Moderate
567,16,35,11,55,35,27,5,30,39,29,34,22,33,Writing,Spelling,Reading,Severe
568,16,46,20,18,38,56,23,29,42,9,28,39,27,Spelling,Reading,Writing,Severe
569,18,77,69,63,68,72,60,52,80,83,70,67,72,Writing,Reading,Spelling,Mild
570,12,78,73,40,62,36,37,71,42,48,64,45,54,Writing,Spelling,Reading,Moderate
571,11,64,35,46,61,26,31,25,23,48,48,39,32,Spelling,Writing,Reading,Severe
572,17,27,34,47,22,0,9,10,0,3,36,10,4,Spelling,Writing,Reading,Profound
573,13,54,69,35,51,48,23,69,52,56,53,41,59,Writing,Reading,Spelling,Moderate
574,12,35,65,48,37,26,9,50,50,23,49,24,41,Writing,Spelling,Reading,Severe
575,14,49,47,60,29,1,1,23,45,24,52,10,31,Writing,Spelling,Reading,Severe
576,8,59,33,32,44,59,41,38,9,55,41,48,34,Spelling,Reading,Writing,Severe
577,8,77,53,64,59,48,61,41,80,49,65,56,57,Writing,Spelling,Reading,Mild
578,13,87,86,94,85,69,76,55,79,79,89,77,71,Spelling,Writing,Reading,Mild
579,17,44,25,36,63,59,35,60,69,44,35,52,58,Reading,Writing,Spelling,Moderate
580,12,18,17,1,21,21,0,0,3,49,12,14,17,Reading,Writing,Spelling,Profound
581,7,21,61,24,11,29,29,17,36,23,35,23,25,Writing,Spelling,Reading,Severe
582,11,36,43,49,17,53,16,54,54,30,43,29,46,Writing,Reading,Spelling,Severe
583,17,11,62,52,46,26,29,38,12,48,42,34,33,Spelling,Writing,Reading,Severe
584,18,49,64,67,61,77,47,76,61,75,60,62,71,Reading,Writing,Spelling,Mild
585,13,48,33,66,62,50,37,71,38,41,49,50,50,Reading,Writing,Spelling,Moderate
586,9,29,79,80,50,37,63,35,49,28,63,50,37,Spelling,Writing,Reading,Moderate
587,18,58,62,49,44,20,51,29,18,55,56,38,34,Spelling,Writing,Reading,Severe
588,11,21,37,31,10,30,19,11,37,18,30,20,22,Writing,Spelling,Reading,Profound
589,7,55,43,58,62,63,51,60,54,63,52,59,59,Reading,Writing,Spelling,Moderate
590,14,12,11,45,19,37,39,53,50,32,23,32,45,Reading,Writing,Spelling,Severe
591,18,32,41,3,29,33,20,20,5,39,25,27,21,Spelling,Reading,Writing,Profound
592,15,44,6,50,30,12,33,9,23,5,33,25,12,Spelling,Writing,Reading,Profound
593,17,45,44,68,38,15,43,19,38,30,52,32,29,Spelling,Writing,Reading,Severe
594,6,74,70,71,63,67,56,88,93,87,72,62,89,Writing,Reading,Spelling,Mild
595,8,36,25,33,14,32,12,39,56,2,31,19,32,Writing,Reading,Spelling,Severe
596,13,39,64,19,40,23,23,20,52,8,41,29,27,Spelling,Writing,Reading,Severe
597,7,23,32,30,35,21,32,21,53,30,28,29,35,Reading,Writing,Spelling,Severe
598,13,78,63,70,28,48,44,68,20,74,70,40,54,Writing,Spelling,Reading,Moderate
599,16,97,77,61,78,99,58,67,67,59,78,78,64,Spelling,Reading,Writing,Mild
600,11,44,31,27,0,33,44,43,30,43,34,26,39,Writing,Reading,Spelling,Severe
